id,t,rx,ry,rz,vx,vy,vz,ux,uy,uz
5,37.004179451472616,-977.9099999999999,-828.9700000000004,-777.89,843,-96,130,-267,619,-493
5,37.79424429956883,-973.2099999999998,-829.2100000000004,-777.75,207,-667,-89,687,491,676
5,38.40731698920685,-964.1799999999998,-833.7000000000004,-775.09,-933,197,989,609,-628,344
5,39.35010484324965,-955.8499999999998,-834.3800000000003,-776.27,-366,-695,-787,-542,477,340
5,39.4751973374672,-952.5299999999997,-842.3200000000004,-775.23,208,443,651,986,489,18
5,39.81556078740756,-943.7299999999998,-842.5500000000004,-777.95,243,45,-846,-157,-708,723
5,40.034273623909954,-934.2999999999998,-842.1500000000004,-770.1800000000001,586,-385,697,594,708,-176
5,40.325455678360925,-933.7699999999999,-849.0900000000005,-764.48,-381,235,-908,815,-390,-502
5,40.92625913975428,-928.7999999999998,-852.3700000000005,-763.04,-493,-863,306,-181,351,-50
5,41.47847084891105,-936.2699999999999,-846.1000000000005,-766.15,390,199,379,-889,-557,-826
5,41.63676477360873,-937.7999999999998,-839.2100000000005,-769.64,633,309,-759,-192,-475,303
5,41.868478351905914,-942.7999999999998,-841.0900000000005,-765.98,-631,234,256,-353,-329,-170
5,41.989233554312776,-947.5499999999998,-834.0100000000004,-764.48,642,-698,235,-315,-559,200
5,42.23432941924096,-944.2399999999999,-836.4200000000004,-767.58,-433,14,-436,-625,-606,551
5,42.84214416883969,-940.9599999999999,-833.0500000000004,-777.37,281,-122,612,-175,223,237
6,0.787686856642769,-243,160,-589,474,260,680,875,36,-622
6,1.1361557529655946,-245.82,168.3,-581.2,-967,488,-405,624,-569,-581
6,2.0415949817256744,-244.4,165.43,-580.46,-582,-25,203,562,-331,-97
6,2.1093545005436165,-243.56,163.16,-582.8100000000001,-255,82,163,354,315,-388
6,2.4914443776280817,-245.8,166.87,-583.9300000000001,-747,-785,-815,74,-328,-797
6,2.658848769124999,-244.20000000000002,171.22,-585.3800000000001,-292,-800,521,-114,-819,-212
6,3.3768750616615204,-243.12,172.88,-588.0000000000001,-291,-68,422,702,-88,952
6,3.4234343829699876,-245.18,180.57999999999998,-587.9700000000001,592,-216,357,419,-124,-447
6,4.304094191016673,-249.13,178.83999999999997,-582.0800000000002,155,-374,-960,877,-738,-381
6,5.153936575690455,-257.9,174.84999999999997,-572.4000000000002,964,745,-123,115,-341,-735
6,6.121297726830596,-266.03,166.25999999999996,-581.8000000000002,692,210,239,-472,844,484
6,6.447339675155989,-272.67999999999995,167.10999999999996,-584.6000000000001,-458,-6,-272,914,451,548
6,6.801845012087143,-274.60999999999996,173.22999999999996,-590.3100000000002,102,-47,-31,767,344,72
6,7.117458656386255,-268.33,170.51999999999995,-588.9700000000001,-728,-222,732,388,-722,294
6,7.816227294466699,-272.57,167.11999999999995,-589.9700000000001,283,734,-745,16,-610,136
6,8.596246688448781,-281.9,164.04999999999995,-595.0200000000001,341,-107,-651,-159,-909,-604
6,8.651333055611294,-285.39,168.14999999999995,-589.7500000000001,-11,879,-122,-190,-578,385
6,8.886212652912505,-288.03999999999996,163.93999999999994,-598.6800000000001,-343,-185,131,238,42,-652
6,9.564643587532608,-283.81999999999994,158.82999999999993,-589.19,674,-341,483,-129,-903,264
6,10.144519145267047,-287.29999999999995,149.79999999999993,-592.2600000000001,-301,170,275,39,-521,506
6,10.93338804312273,-278.96,147.20999999999992,-583.4100000000001,50,-799,-95,364,-361,-928
6,11.138250659352911,-279.96,142.64999999999992,-586.45,125,-452,-301,-508,-485,-538
6,11.192661068255454,-278.76,140.75999999999993,-592.2700000000001,178,523,73,-959,868,-373
6,11.57453527476564,-287.89,149.97999999999993,-588.69,206,-261,684,977,204,-633
6,12.45072175130044,-287.45,154.75999999999993,-590.95,380,-577,-500,85,574,-999
6,13.1421831631259,-291.84,154.59999999999994,-598.6400000000001,-217,761,185,-931,43,212
6,13.189923373802394,-291.65,152.72999999999993,-604.2200000000001,-396,-485,-486,849,74,-282
6,13.536601144463612,-293.22999999999996,144.35999999999993,-608.0600000000002,-976,-106,707,852,-117,485
6,14.237601192463975,-299.71,150.51999999999992,-611.9800000000001,-501,-925,996,270,442,-639
6,14.479835199675442,-295.58,145.87999999999994,-615.9000000000001,469,361,441,-453,938,221
6,14.644013560959094,-301.37,144.49999999999994,-624.4900000000001,468,893,-158,76,-555,825
6,14.751437218779367,-310.34000000000003,135.49999999999994,-631.9100000000001,-841,345,342,272,-463,762
6,15.39315992455637,-307.41,136.10999999999996,-632.96,917,498,-425,-514,790,229
6,15.601775247097114,-304.73,139.00999999999996,-632.3000000000001,158,3,569,472,518,5
6,15.684484696305104,-305.13,142.26999999999995,-626.5400000000001,-631,794,-622,-188,472,304
6,15.789015405778525,-309.83,146.34999999999997,-628.9200000000001,-35,-880,817,-619,-139,-12
6,16.598697898459076,-312.78999999999996,151.02999999999997,-625.5200000000001,-869,-777,-979,45,65,908
6,17.149635302210946,-316.96,158.64,-623.6500000000001,-91,91,-506,-408,-115,404
6,17.510632248799414,-308.04999999999995,164.04999999999998,-628.44,-553,-573,785,790,599,755
6,17.569024375931473,-308.78999999999996,159.49999999999997,-621.6800000000001,-655,781,40,-691,-170,-632
6,17.89172559740874,-314.86999999999995,167.72999999999996,-621.97,967,12,-457,683,321,873
6,18.590630635338847,-312.78999999999996,167.83999999999997,-621.76,937,-373,-299,-815,-653,-189
6,19.164719333025612,-309.71,166.20999999999998,-614.22,873,-881,851,-513,567,-401
6,19.444126035685674,-315.34999999999997,156.21999999999997,-612.88,239,-152,-896,-955,627,446
6,20.172750534047772,-319.09999999999997,160.06999999999996,-610.07,381,451,679,191,745,-667
6,21.058757448794257,-325.23999999999995,160.44999999999996,-609.1600000000001,-433,947,843,16,496,-155
6,21.888171387921144,-322.44999999999993,155.09999999999997,-602.0100000000001,648,659,216,928,6,188
6,22.58636966162152,-323.5999999999999,149.23999999999995,-600.3400000000001,682,211,-111,-711,-714,-769
6,23.518398460862986,-328.6799999999999,148.83999999999995,-601.9900000000001,-758,423,-466,-780,-380,-203
6,23.56766457165755,-323.3799999999999,153.64999999999995,-602.6200000000001,-858,770,-109,654,-462,-146
6,23.893909144236357,-330.2899999999999,152.15999999999994,-596.9700000000001,576,474,-783,903,-90,379
6,24.389314196505577,-327.1599999999999,155.48999999999995,-587.8700000000001,-1000,-72,919,239,138,-491
6,25.248714139187175,-332.5999999999999,153.75999999999996,-588.8500000000001,853,-908,-791,-818,-416,532
6,25.263656451976097,-328.8799999999999,147.85999999999996,-588.1300000000001,-152,-847,-953,-440,136,-458
6,25.355536169940386,-330.1199999999999,144.29999999999995,-580.4600000000002,829,-864,-446,219,918,-5
6,25.38662891683349,-326.51999999999987,152.87999999999997,-571.4800000000001,547,101,-80,-890,127,-654
6,25.418907975855518,-320.89999999999986,158.68999999999997,-575.8500000000001,91,-207,-311,-809,-907,-31
6,26.11252017471432,-325.03999999999985,158.26999999999998,-576.7800000000001,-762,824,319,100,-191,-133
6,26.294959879678256,-331.48999999999984,155.17999999999998,-576.58,-919,665,354,-962,-97,233
6,26.324205537393162,-337.39999999999986,151.76999999999998,-576.62,-817,657,566,637,240,324
6,26.638994345035773,-328.21999999999986,144.79,-579.36,10,-955,-304,-94,-283,-56
6,26.730143400098683,-322.84999999999985,147.26,-582.69,201,399,-388,369,49,39
6,26.829256579063557,-313.82999999999987,148.88,-588.6700000000001,-157,798,-518,649,-944,-442
6,27.246658994891654,-312.8699999999999,140.79,-589.6300000000001,99,-758,-713,741,-270,793
6,27.495554436258754,-319.9299999999999,134.84,-582.2700000000001,-716,782,607,-962,680,-191
6,28.069423866805394,-313.3199999999999,126.64,-591.2,-989,7,-288,408,-86,-687
6,28.818450630184852,-303.9799999999999,116.82,-581.87,-343,759,-669,389,116,790
6,29.030051270167757,-309.4199999999999,108.78,-578.42,895,872,276,846,-619,-685
6,29.725500071930842,-316.4499999999999,106.49,-581.49,-116,-502,479,-510,939,-595
6,30.067931342372834,-313.5699999999999,110.72999999999999,-580.23,736,432,-626,425,553,838
6,31.036991894550024,-307.9999999999999,120.26999999999998,-587.45,-937,41,-863,-498,-329,3
6,31.16900227391293,-317.6699999999999,130.20999999999998,-589.11,-956,-11,157,369,995,754
6,31.992354256582903,-308.0999999999999,127.73999999999998,-585.95,19,-298,-849,-430,-888,577
6,32.303797390854776,-311.50999999999993,129.89999999999998,-587.5400000000001,-839,-925,599,-165,-289,-315
6,32.69878700979783,-320.35999999999996,133.93999999999997,-591.4200000000001,-688,374,307,431,-513,581
6,32.980176815793165,-312.59,138.76999999999998,-594.4100000000001,-83,791,704,913,-881,401
6,33.04025357192096,-313.96999999999997,135.35999999999999,-587.82,476,432,-187,1,246,-407
6,33.51495592359253,-321.19,131.67,-588.32,918,316,978,-385,441,908
6,33.66036443184714,-327.93,127.46999999999998,-592.12,321,-96,-893,918,-813,-399
6,33.979258151994344,-332.12,136.24999999999997,-600.88,-390,219,339,-848,-883,457
6,34.01063581008736,-332.54,129.60999999999999,-593.46,253,-930,490,192,-768,-37
6,34.65672547034033,-338.20000000000005,137.38,-594.88,286,424,-685,-885,587,-927
6,35.125223876362334,-345.43000000000006,130.79999999999998,-589.27,-228,142,-819,-367,664,-775
6,35.82276424415724,-345.80000000000007,135.45,-592.25,275,32,488,-393,292,492
6,36.51959701363254,-354.7200000000001,137.63,-586.42,-123,-573,172,418,-177,823
6,37.004179451472616,-351.3800000000001,140.89,-583.29,865,-881,-479,410,545,948
6,37.79424429956883,-349.6900000000001,150.54999999999998,-587.02,852,470,-959,-156,-996,-159
6,38.40731698920685,-343.54000000000013,142.45,-579.6999999999999,760,541,-237,-407,-975,791
6,39.35010484324965,-336.5700000000001,139.63,-576.9499999999999,222,-332,656,-122,-517,-635
6,39.4751973374672,-343.7100000000001,146.48,-586.79,-567,-473,261,-407,635,-625
6,39.81556078740756,-340.9700000000001,144.35999999999999,-585.16,-591,-237,967,-236,815,176
6,40.034273623909954,-341.4100000000001,138.08999999999997,-592.66,640,512,-403,-802,-98,-565
6,40.325455678360925,-345.4000000000001,141.22999999999996,-587.17,-140,-809,27,-967,196,166
6,40.92625913975428,-353.1300000000001,143.45999999999995,-595.39,130,-151,823,-748,-845,715
6,41.47847084891105,-357.3900000000001,144.48999999999995,-586.1999999999999,-881,604,-864,-877,-195,-398
6,41.63676477360873,-353.3600000000001,138.09999999999997,-579.1299999999999,541,-746,500,919,89,-878
6,41.868478351905914,-355.3700000000001,132.88999999999996,-586.9399999999998,-205,656,320,582,841,-840
6,41.989233554312776,-353.8100000000001,128.14999999999995,-596.4699999999998,959,221,-11,803,943,-255
6,42.23432941924096,-357.9600000000001,133.18999999999994,-599.0799999999998,803,-189,771,31,-975,280
6,42.84214416883969,-357.8900000000001,141.86999999999995,-593.2699999999999,470,887,-410,461,980,155
7,0.787686856642769,598,614,-843,-102,-384,697,-863,918,-769
7,1.1361557529655946,591.58,604.97,-833.94,23,-863,628,-501,525,298
7,2.0415949817256744,597.7700000000001,604.5,-830.4300000000001,827,-665,-967,-644,-208,-130
7,2.1093545005436165,587.8600000000001,597.16,-831.07,-363,683,-909,-700,333,187
7,2.4914443776280817,579.8400000000001,599.8199999999999,-822.61,-397,269,-874,911,895,-537
7,2.658848769124999,572.3800000000001,591.92,-827.11,-987,-346,-234,-749,-566,991
7,3.3768750616615204,577.0100000000001,594.9799999999999,-830.09,600,-708,-220,281,-829,-668
7,3.4234343829699876,586.0800000000002,588.4699999999999,-833.7800000000001,-694,903,457,196,504,933
7,4.304094191016673,581.3600000000001,578.91,-828.5200000000001,-983,-189,286,945,-986,582
7,5.153936575690455,571.5100000000001,577.88,-827.6600000000001,827,-20,-515,227,-221,679
7,6.121297726830596,574.6700000000001,575.59,-827.71,-791,-888,-54,-546,-536,-452
7,6.447339675155989,573.9100000000001,568.97,-827.82,-761,-133,-890,349,740,-750
7,6.801845012087143,569.9800000000001,565.27,-834.0100000000001,-938,-844,283,499,-724,-414
7,7.117458656386255,560.3600000000001,568.53,-829.1200000000001,19,800,-696,-144,-906,-276
7,7.816227294466699,559.1500000000001,563.01,-837.0100000000001,509,-720,973,710,-193,-383
7,8.596246688448781,566.46,554.79,-843.4600000000002,-836,-261,-746,-377,-527,61
7,8.651333055611294,562.26,561.66,-850.6600000000002,-433,80,475,-424,609,-973
7,8.886212652912505,563.04,564.39,-858.6100000000002,-680,252,241,-30,606,-765
7,9.564643587532608,568.5,572.87,-864.4000000000002,-952,696,387,495,-234,-385
7,10.144519145267047,567.44,580.55,-863.9000000000002,14,-28,-151,560,280,995
7,10.93338804312273,567.2900000000001,573.4499999999999,-861.9600000000002,809,390,-450,514,-462,167
7,11.138250659352911,558.8900000000001,565.8199999999999,-869.7200000000001,-386,-88,-519,751,-126,398
7,11.192661068255454,552.3000000000001,558.2199999999999,-866.1900000000002,-803,390,671,283,495,-812
7,11.57453527476564,556.1200000000001,550.0099999999999,-859.9800000000001,842,792,-482,-597,57,497
7,12.45072175130044,557.9700000000001,543.1499999999999,-857.4000000000001,-948,234,232,-417,879,-556
7,13.1421831631259,567.0300000000001,550.5399999999998,-862.46,716,-317,182,39,-407,355
7,13.189923373802394,572.0600000000001,546.5599999999998,-857.13,-780,-922,-236,-614,-702,-617
7,13.536601144463612,577.61,555.6499999999999,-858.46,-597,293,-825,-61,292,708
7,14.237601192463975,574.36,563.3699999999999,-861.61,364,630,887,110,-905,-743
7,14.479835199675442,576.0600000000001,555.8299999999999,-851.92,-133,-719,317,-121,-555,759
7,14.644013560959094,577.9200000000001,552.9999999999999,-842.5,928,181,-130,98,60,-803
7,14.751437218779367,579.6600000000001,550.3099999999998,-846.77,711,934,561,314,-412,-897
7,15.39315992455637,583.71,554.5999999999998,-853.9399999999999,215,-707,-541,-776,-328,-189
7,15.601775247097114,587.62,557.7999999999998,-849.03,214,-469,668,484,665,-85
7,15.684484696305104,583.59,558.2299999999998,-843.9399999999999,396,-522,844,-985,-554,343
7,15.789015405778525,573.87,560.2899999999997,-850.6899999999999,762,-604,920,230,-64,872
7,16.598697898459076,566.57,568.7799999999997,-843.7299999999999,-580,-329,-824,720,-105,709
7,17.149635302210946,565.6,570.3899999999998,-849.0699999999999,310,38,156,578,306,40
7,17.510632248799414,572.13,577.3499999999998,-851.3799999999999,-806,-92,257,-870,605,-435
7,17.569024375931473,577.6,574.5499999999998,-844.2799999999999,378,490,825,-311,416,-646
7,17.89172559740874,575.09,584.0199999999999,-843.4499999999998,927,-952,-916,815,-376,-110
7,18.590630635338847,574.49,581.7399999999999,-844.2199999999998,-394,-839,213,-622,904,134
7,19.164719333025612,582.28,577.68,-841.0299999999997,-566,504,-62,-835,572,-130
7,19.444126035685674,573.31,581.6899999999999,-837.7699999999998,-381,-526,234,-763,936,341
7,20.172750534047772,574.06,589.06,-844.3099999999997,-377,-221,-232,-1000,-483,-746
7,21.058757448794257,576.8699999999999,598.2099999999999,-848.3899999999998,-170,-615,804,-521,569,147
7,21.888171387921144,576.7599999999999,598.6199999999999,-840.3199999999997,369,844,-55,957,-619,386
7,22.58636966162152,578.8199999999998,594.6399999999999,-846.9899999999997,-994,-721,510,-972,792,-407
7,23.518398460862986,581.2299999999998,596.8799999999999,-837.3599999999997,857,428,844,-158,980,-930
7,23.56766457165755,576.1599999999997,591.8399999999999,-842.4299999999997,-503,-890,699,657,-238,-629
7,23.893909144236357,582.4399999999997,583.16,-833.6399999999998,28,596,171,-758,698,-483
7,24.389314196505577,575.6599999999997,585.79,-824.1099999999998,-433,-545,63,-594,426,-786
7,25.248714139187175,567.5499999999997,594.9599999999999,-820.7599999999998,-127,912,-452,142,888,358
7,25.263656451976097,571.0799999999997,604.3,-827.2399999999998,-183,148,-90,23,-319,-283
7,25.355536169940386,563.1599999999997,595.42,-823.2399999999998,-722,-131,-134,274,-66,513
7,25.38662891683349,572.9099999999997,590.54,-817.0099999999998,-384,-438,203,-526,640,425
7,25.418907975855518,580.6499999999997,582.6999999999999,-817.3599999999998,39,948,92,833,-143,-708
7,26.11252017471432,576.1699999999997,582.39,-816.5999999999998,-40,872,-837,702,-580,-9
7,26.294959879678256,582.0699999999997,581.9,-812.5099999999998,-261,940,953,2,-106,254
7,26.324205537393162,587.6099999999997,585.2099999999999,-819.3999999999997,-975,873,-788,-103,-678,-481
7,26.638994345035773,584.0299999999996,584.9599999999999,-814.9999999999998,-360,511,952,981,-191,465
7,26.730143400098683,577.8999999999996,587.8299999999999,-815.8999999999997,477,-869,90,145,-770,558
7,26.829256579063557,578.1699999999996,589.8399999999999,-823.6299999999998,-776,720,-762,-508,-380,-5
7,27.246658994891654,575.7199999999996,598.4399999999999,-814.4499999999998,-894,750,-329,110,692,-102
7,27.495554436258754,580.8099999999996,606.03,-811.0599999999998,807,-8,44,-468,883,-841
7,28.069423866805394,586.8299999999996,604.86,-819.0899999999998,-794,147,412,-516,708,908
7,28.818450630184852,593.0399999999996,604.88,-814.6899999999998,-176,-682,277,-761,955,-699
7,29.030051270167757,601.4199999999996,609.78,-806.8999999999999,314,-377,655,-866,-77,-11
7,29.725500071930842,607.1299999999997,600.06,-816.1699999999998,594,-190,-663,13,986,916
7,30.067931342372834,609.3599999999997,597.1899999999999,-823.5999999999998,-206,924,593,818,-383,-670
7,31.036991894550024,616.4699999999997,605.4899999999999,-820.3899999999998,-884,945,143,88,-293,947
7,31.16900227391293,619.8699999999997,598.5999999999999,-825.2899999999997,563,961,830,-356,705,-233
7,31.992354256582903,616.1599999999996,601.5199999999999,-819.2799999999997,-598,175,-518,864,-23,348
7,32.303797390854776,622.6599999999996,610.9099999999999,-820.2499999999998,792,700,242,-717,346,671
7,32.69878700979783,621.8299999999996,611.4199999999998,-821.2799999999997,-810,-106,723,122,765,-330
7,32.980176815793165,630.6499999999996,607.7199999999998,-823.1699999999997,788,-515,-550,312,-77,-795
7,33.04025357192096,639.3499999999997,604.8899999999998,-819.8299999999997,-930,-869,596,-826,13,-837
7,33.51495592359253,638.9799999999997,605.8599999999998,-821.1799999999997,-659,-420,996,-897,-529,-98
7,33.66036443184714,648.6499999999996,608.5899999999998,-814.5299999999997,356,-799,566,-916,-785,302
7,33.979258151994344,656.7499999999997,608.6799999999998,-816.6599999999997,162,-966,731,381,-987,-39
7,34.01063581008736,655.7499999999997,608.5399999999998,-825.8099999999997,632,83,-16,144,137,188
7,34.65672547034033,648.2699999999996,602.7899999999998,-831.1599999999997,-385,-816,954,431,-755,-419
7,35.125223876362334,646.9199999999996,605.7199999999998,-830.4699999999997,871,-547,986,-812,97,486
7,35.82276424415724,655.5099999999996,600.9799999999998,-821.8899999999996,-86,-5,445,410,675,843
7,36.51959701363254,652.4699999999997,605.9199999999998,-819.3399999999997,806,440,91,-148,-60,-196
7,37.004179451472616,658.1199999999997,612.3499999999998,-813.7899999999997,106,357,-151,-920,-344,-480
7,37.79424429956883,662.6799999999996,620.1699999999998,-812.4899999999998,431,-309,-355,-377,635,-760
7,38.40731698920685,653.3099999999996,614.3399999999998,-820.5199999999998,-245,-238,-535,-177,-595,-229
7,39.35010484324965,652.6099999999996,619.4099999999999,-815.3999999999997,-268,-976,385,-284,-320,-872
7,39.4751973374672,661.2599999999995,624.3199999999998,-820.1599999999997,244,-669,961,209,83,483
7,39.81556078740756,668.6499999999995,632.4399999999998,-813.6699999999997,484,255,797,29,317,-141
7,40.034273623909954,667.1599999999995,631.1299999999999,-811.6399999999998,331,-230,908,3,216,-686
7,40.325455678360925,659.2599999999995,633.2099999999999,-805.6699999999997,-458,-680,713,-366,927,-96
7,40.92625913975428,661.0599999999995,636.4699999999999,-797.5399999999997,-176,443,-982,86,923,-604
7,41.47847084891105,664.1599999999995,635.0999999999999,-798.4099999999997,-979,454,479,-226,-766,-126
7,41.63676477360873,655.4099999999995,625.3399999999999,-792.8399999999997,-169,-372,-369,-161,128,-274
7,41.868478351905914,649.3199999999995,633.1499999999999,-801.5099999999996,922,-866,553,936,-77,956
7,41.989233554312776,644.7499999999994,639.1199999999999,-803.7099999999997,938,892,570,987,36,833
7,42.23432941924096,646.3599999999994,637.5999999999999,-809.4399999999997,-737,98,-635,-620,-324,-953
7,42.84214416883969,642.6399999999994,633.9899999999999,-805.1999999999997,-329,-654,-559,-27,479,-158
8,0.787686856642769,-404,180,946,-384,886,-96,-772,747,-784
8,1.1361557529655946,-411.13,185.71,955.54,478,-140,342,-364,651,-990
8,2.0415949817256744,-407.03,195.64000000000001,949.29,336,908,400,383,-942,-373
8,2.1093545005436165,-403.35999999999996,188.43,948.88,240,134,358,342,816,157
8,2.4914443776280817,-397.27,194.39000000000001,956.96,950,62,221,-375,904,54
8,2.658848769124999,-389.51,202.04000000000002,958.64,-328,126,345,99,886,-439
8,3.3768750616615204,-386.09,194.74,963.15,-360,-23,-288,-589,896,9
8,3.4234343829699876,-382.17999999999995,201.31,969.11,-353,-349,435,-260,-688,206
8,4.304094191016673,-383.28,206.64000000000001,976.41,63,-946,-744,302,601,-622
8,5.153936575690455,-374.4,215.91000000000003,971.3399999999999,380,-754,286,340,260,-520
8,6.121297726830596,-377.41999999999996,213.69000000000003,980.7199999999999,-372,812,407,-883,264,-299
8,6.447339675155989,-381.08,209.96000000000004,983.81,-158,-434,-426,78,-888,-993
8,6.801845012087143,-379.65999999999997,204.03000000000003,992.42,255,432,-782,228,-387,684
8,7.117458656386255,-382.51,204.45000000000002,994.67,-610,-740,-308,-253,192,531
8,7.816227294466699,-389.61,199.42000000000002,985.92,-18,-770,-837,-126,-68,-653
8,8.596246688448781,-396.90000000000003,189.99,993.9699999999999,651,535,717,-873,-170,-906
8,8.651333055611294,-396.87000000000006,199.24,986.3699999999999,289,-249,-448,-905,-421,835
8,8.886212652912505,-396.70000000000005,202.45000000000002,976.7599999999999,148,-604,-872,950,-295,906
8,9.564643587532608,-391.07000000000005,208.14000000000001,976.6499999999999,-547,592,-783,-933,832,-162
8,10.144519145267047,-397.96000000000004,217.96,969.4699999999999,958,969,903,-745,-119,108
8,10.93338804312273,-388.8,210.04000000000002,969.4899999999999,160,-461,34,189,240,-575
8,11.138250659352911,-396.97,203.95000000000002,966.1499999999999,-517,143,108,509,763,-324
8,11.192661068255454,-404.69000000000005,209.38000000000002,974.5699999999998,492,998,923,-709,-777,278
8,11.57453527476564,-394.9100000000001,199.77000000000004,978.8099999999998,-566,211,-912,-422,-357,-146
8,12.45072175130044,-395.6500000000001,209.34000000000003,972.5199999999999,473,746,-37,-986,91,582
8,13.1421831631259,-389.4100000000001,206.01000000000002,969.2299999999999,-26,430,267,-527,369,762
8,13.189923373802394,-388.05000000000007,197.69000000000003,971.2899999999998,143,941,-909,-195,133,-510
8,13.536601144463612,-383.6600000000001,191.15000000000003,971.6899999999998,-580,359,-801,-585,-176,658
8,14.237601192463975,-374.87000000000006,195.88000000000002,967.0699999999998,-359,-969,-905,286,-102,-50
8,14.479835199675442,-364.93000000000006,188.82000000000002,966.3699999999998,-460,653,375,-932,-802,167
8,14.644013560959094,-362.87000000000006,186.03000000000003,958.2399999999998,332,526,-364,489,-13,-502
8,14.751437218779367,-372.3400000000001,183.01000000000002,961.6199999999998,983,657,-291,-787,-110,-224
8,15.39315992455637,-380.5200000000001,176.94000000000003,961.1599999999997,-798,267,-748,-49,351,615
8,15.601775247097114,-382.55000000000007,168.24000000000004,959.5899999999997,860,-530,-192,-116,207,-568
8,15.684484696305104,-380.89000000000004,176.69000000000003,968.7199999999997,-330,472,740,406,967,618
8,15.789015405778525,-386.88000000000005,173.52000000000004,972.3299999999997,-153,562,-945,441,-290,758
8,16.598697898459076,-383.63000000000005,171.84000000000003,962.5999999999997,283,549,968,457,-577,-422
8,17.149635302210946,-388.65000000000003,162.09000000000003,956.3999999999996,-755,454,-433,641,-266,-964
8,17.510632248799414,-393.84000000000003,162.21000000000004,964.7799999999996,-691,185,126,274,-72,694
8,17.569024375931473,-388.07000000000005,161.73000000000005,968.0799999999996,-287,148,622,-341,599,-435
8,17.89172559740874,-386.68000000000006,167.69000000000005,971.3299999999996,213,-670,655,238,-334,-348
8,18.590630635338847,-384.1700000000001,160.84000000000006,980.6799999999996,987,859,-52,-948,726,-227
8,19.164719333025612,-384.9100000000001,157.56000000000006,975.5599999999996,-836,280,-42,-508,-333,614
8,19.444126035685674,-381.5800000000001,156.00000000000006,968.6599999999996,773,321,-102,-54,-47,-386
8,20.172750534047772,-377.6600000000001,165.79000000000005,959.8899999999996,79,100,677,-121,569,980
8,21.058757448794257,-381.49000000000007,156.34000000000006,967.5899999999997,679,-668,958,-910,839,-877
8,21.888171387921144,-375.3500000000001,151.91000000000005,977.2099999999997,-400,394,-241,-470,787,397
8,22.58636966162152,-377.2000000000001,147.15000000000006,982.0299999999997,-302,385,-758,-213,831,-322
8,23.518398460862986,-371.1500000000001,142.60000000000005,989.0199999999998,-575,-929,775,-156,511,-664
8,23.56766457165755,-364.3700000000001,149.91000000000005,984.4699999999998,-549,399,-829,-188,-771,-126
8,23.893909144236357,-358.53000000000014,155.55000000000004,980.9499999999998,-83,-396,-163,-789,-60,-207
8,24.389314196505577,-356.92000000000013,158.71000000000004,989.4999999999998,-122,867,-668,11,-62,270
8,25.248714139187175,-348.5000000000001,155.96000000000004,986.7799999999997,855,56,-690,-343,-252,-981
8,25.263656451976097,-340.8300000000001,158.29000000000005,977.9799999999998,-907,-733,206,-317,-529,498
8,25.355536169940386,-340.0100000000001,164.63000000000005,972.5799999999998,671,-329,898,160,-561,-926
8,25.38662891683349,-342.9700000000001,162.82000000000005,971.4599999999998,-941,977,271,715,-321,996
8,25.418907975855518,-334.1000000000001,156.36000000000004,968.0499999999998,-732,-208,-20,-316,-776,252
8,26.11252017471432,-341.1600000000001,147.45000000000005,976.7599999999999,-891,757,-633,300,-911,15
8,26.294959879678256,-337.18000000000006,144.77000000000004,971.1599999999999,-617,295,207,-665,110,975
8,26.324205537393162,-344.19000000000005,139.76000000000005,964.3299999999998,144,406,-122,-344,687,-617
8,26.638994345035773,-340.40000000000003,140.10000000000005,962.3999999999999,-595,872,445,599,531,-787
8,26.730143400098683,-340.83000000000004,135.53000000000006,963.8499999999999,-756,-200,372,-904,-663,448
8,26.829256579063557,-350.66,141.88000000000005,969.3599999999999,-844,-796,-243,-891,269,-423
8,27.246658994891654,-359.63000000000005,147.17000000000004,961.8499999999999,868,-684,-834,-388,-746,529
8,27.495554436258754,-367.05000000000007,154.98000000000005,956.5799999999999,-286,545,604,803,-419,-424
8,28.069423866805394,-364.0200000000001,149.15000000000003,955.4399999999999,321,-154,928,606,-1000,96
8,28.818450630184852,-370.4800000000001,154.24000000000004,951.15,352,33,662,552,-776,326
8,29.030051270167757,-361.37000000000006,151.03000000000003,944.0699999999999,551,535,-99,879,-931,648
8,29.725500071930842,-354.7300000000001,149.36000000000004,938.81,462,786,440,217,500,699
8,30.067931342372834,-354.7800000000001,153.32000000000005,932.9599999999999,126,-627,-796,630,816,-693
8,31.036991894550024,-349.3200000000001,161.62000000000006,927.42,989,864,-293,-904,-484,145
8,31.16900227391293,-358.4500000000001,156.62000000000006,937.3,980,-97,-534,-890,-167,977
8,31.992354256582903,-359.1300000000001,155.81000000000006,935.55,696,605,906,-900,93,37
8,32.303797390854776,-352.5100000000001,159.86000000000007,934.0999999999999,-225,-391,-416,-502,705,482
8,32.69878700979783,-354.8600000000001,163.38000000000008,927.04,725,-646,-724,966,-822,645
8,32.980176815793165,-360.40000000000015,157.02000000000007,928.48,375,285,602,862,936,-928
8,33.04025357192096,-354.90000000000015,154.76000000000008,925.24,245,-324,731,-929,-819,509
8,33.51495592359253,-354.2400000000001,150.42000000000007,927.51,9,672,-291,271,-217,97
8,33.66036443184714,-346.09000000000015,143.98000000000008,920.1899999999999,35,-587,-349,-239,-660,651
